date,Open,High,Low,Close,Volume,Ticker
2025-10-06,246.0,248.405,242.05,248.17,3400873.0,ACN
2025-10-07,249.13,252.83,248.21,251.23,5930393.0,ACN
2025-10-08,251.71,253.67,247.645,252.98,5672008.0,ACN
2025-10-09,253.51,254.17,249.6105,252.04,4427619.0,ACN
2025-10-10,251.645,252.95,240.71,240.94,4548757.0,ACN
2025-10-13,242.23,243.96,239.87,243.56,3572509.0,ACN
2025-10-14,242.06,246.07,239.55,244.2,3788593.0,ACN
2025-10-15,243.91,247.31,239.06,239.71,4118068.0,ACN
2025-10-16,239.81,240.085,233.745,234.02,4800831.0,ACN
2025-10-17,234.35,239.12,233.6,238.39,4436403.0,ACN
2025-10-20,240.1,244.19,239.735,242.18,3495403.0,ACN
2025-10-21,242.52,252.09,242.52,250.51,4475512.0,ACN
2025-10-22,248.61,251.0458,247.17,249.14,3899985.0,ACN
2025-10-23,246.06,250.09,245.44,249.81,2885744.0,ACN
2025-10-24,250.01,251.09,247.11,247.65,2794125.0,ACN
2025-10-27,249.44,252.25,247.19,250.77,3033478.0,ACN
2025-10-28,250.0,254.68,249.19,253.35,3425097.0,ACN
2025-10-29,253.15,255.44,247.5,247.75,5780655.0,ACN
2025-10-30,245.81,251.88,245.4815,249.25,3982225.0,ACN
2025-10-31,249.66,250.88,248.06,250.1,3848001.0,ACN
2025-11-03,249.53,249.53,242.94,248.44,4196627.0,ACN
2025-11-04,246.97,248.57,241.0726,242.9,3688348.0,ACN
2025-11-05,243.38,248.99,242.76,247.82,3612202.0,ACN
2025-11-06,247.73,248.67,240.18,241.34,3512582.0,ACN
2025-11-07,240.0,246.554,239.44,245.76,4047434.0,ACN
2025-11-10,247.34,248.26,240.4,244.55,2818924.0,ACN
2025-11-11,244.89,244.89,238.53,242.56,3766805.0,ACN
2025-11-12,244.0,246.97,242.31,246.53,3230935.0,ACN
2025-11-13,245.43,248.58,244.315,247.57,3703849.0,ACN
2025-11-14,245.77,249.15,244.09,245.21,2845068.0,ACN
2025-11-17,243.93,244.98,240.59,241.33,3187926.0,ACN
2025-11-18,241.06,241.75,237.43,240.0,3375269.0,ACN
2025-11-19,240.0,244.38,240.0,241.08,2554872.0,ACN
2025-11-20,242.79,244.75,239.54,240.79,2905498.0,ACN
2025-11-21,241.88,253.97,241.285,251.85,5959436.0,ACN
2025-11-24,250.99,251.33,243.24,243.62,5596861.0,ACN
2025-11-25,245.0,251.6799,245.0,249.23,3664451.0,ACN
2025-11-26,250.28,251.94,246.89,247.85,2389202.0,ACN
2025-11-28,247.49,251.45,245.1301,250.0,1493721.0,ACN
