date,Open,High,Low,Close,Volume,Ticker
2025-08-27,13.29,13.48,13.22,13.36,7315093.0,AES
2025-08-28,13.44,13.56,13.3,13.48,7638672.0,AES
2025-08-29,13.46,13.66,13.4336,13.54,8384065.0,AES
2025-09-02,13.35,13.42,13.1622,13.41,7490669.0,AES
2025-09-03,13.35,13.44,13.19,13.23,6075824.0,AES
2025-09-04,13.32,13.32,12.335,12.81,14742460.0,AES
2025-09-05,12.88,13.1,12.665,12.93,12318527.0,AES
2025-09-08,12.99,12.99,12.63,12.72,7808185.0,AES
2025-09-09,12.76,12.81,12.56,12.72,6095067.0,AES
2025-09-10,12.76,12.88,12.65,12.73,8260803.0,AES
2025-09-11,12.8,12.99,12.78,12.85,10472036.0,AES
2025-09-12,12.8,13.01,12.7027,12.88,12349934.0,AES
2025-09-15,12.93,13.2,12.87,13.03,14860618.0,AES
2025-09-16,13.01,13.04,12.69,12.7,8825980.0,AES
2025-09-17,12.72,12.85,12.33,12.51,12631846.0,AES
2025-09-18,12.61,12.98,12.515,12.95,7340094.0,AES
2025-09-19,13.03,13.09,12.75,13.05,13127460.0,AES
2025-09-22,13.08,13.1772,12.9001,13.13,6105024.0,AES
2025-09-23,13.19,13.5,13.12,13.14,7183271.0,AES
2025-09-24,13.16,13.45,13.065,13.36,10851797.0,AES
2025-09-25,13.32,13.36,12.965,13.03,7644899.0,AES
2025-09-26,13.11,13.415,13.11,13.24,5898405.0,AES
2025-09-29,13.3,13.37,13.095,13.16,9288709.0,AES
2025-09-30,13.12,13.265,12.97,13.16,6187815.0,AES
2025-10-01,14.92,15.51,14.74,15.37,58988466.0,AES
2025-10-02,15.33,15.33,14.12,14.29,29422735.0,AES
2025-10-03,14.5,14.635,14.2534,14.58,14296040.0,AES
2025-10-06,14.6,14.675,14.16,14.27,14574496.0,AES
2025-10-07,14.27,14.58,14.252,14.4,10747403.0,AES
2025-10-08,14.51,14.85,14.315,14.73,13480185.0,AES
2025-10-09,14.8,14.89,14.515,14.57,8210773.0,AES
2025-10-10,14.65,14.77,14.05,14.07,9074512.0,AES
2025-10-13,14.44,14.6356,14.235,14.44,11563655.0,AES
2025-10-14,14.3,14.53,14.255,14.39,7652974.0,AES
2025-10-15,14.69,15.0,14.615,14.75,11038312.0,AES
2025-10-16,14.855,15.0,14.695,14.82,6478019.0,AES
2025-10-17,14.69,14.71,14.46,14.58,8815072.0,AES
2025-10-20,14.7,14.785,14.37,14.4,6856279.0,AES
2025-10-21,14.48,14.5,14.185,14.32,4900938.0,AES
2025-10-22,14.35,14.43,13.975,14.29,9979743.0,AES
2025-10-23,14.43,14.45,14.125,14.2,5771912.0,AES
2025-10-24,14.49,14.725,14.37,14.55,7043587.0,AES
2025-10-27,14.61,14.655,14.385,14.49,7837392.0,AES
2025-10-28,14.52,14.57,14.23,14.46,6781550.0,AES
2025-10-29,14.55,14.57,14.28,14.37,5900067.0,AES
2025-10-30,14.28,14.4,13.99,14.02,7956704.0,AES
2025-10-31,13.77,13.96,13.55,13.87,14090308.0,AES
2025-11-03,13.89,13.89,13.44,13.62,9559413.0,AES
2025-11-04,13.28,13.735,13.21,13.44,10859419.0,AES
2025-11-05,13.48,14.43,13.37,14.22,15367782.0,AES
2025-11-06,14.35,14.6,13.92,14.19,11561758.0,AES
2025-11-07,14.0,14.145,13.715,14.13,12468909.0,AES
2025-11-10,14.33,14.34,13.89,14.21,6632752.0,AES
2025-11-11,14.35,14.37,14.015,14.27,7805027.0,AES
2025-11-12,14.27,14.27,13.96,14.07,7859210.0,AES
2025-11-13,14.01,14.1385,13.62,13.67,9732789.0,AES
2025-11-14,13.48,14.03,13.36,13.82,7612604.0,AES
2025-11-17,13.84,14.18,13.8,13.92,7689524.0,AES
2025-11-18,14.05,14.14,13.61,13.72,7941570.0,AES
2025-11-19,13.8,13.99,13.69,13.77,9155146.0,AES
2025-11-20,13.99,14.11,13.45,13.51,10222516.0,AES
2025-11-21,13.52,13.76,13.28,13.75,9306663.0,AES
2025-11-24,13.79,13.985,13.72,13.88,5428400.0,AES
2025-11-25,13.94,14.0299,13.77,13.81,4853905.0,AES
2025-11-26,13.86,14.02,13.83,13.91,4373591.0,AES
2025-11-28,13.97,14.08,13.91,14.06,2200723.0,AES
