date,Open,High,Low,Close,Volume,Ticker
2025-07-10,137.055,138.415,136.05,137.0,4934019.0,ABNB
2025-07-11,136.12,137.0,135.2,135.35,3123574.0,ABNB
2025-07-14,135.0,139.468,134.7,138.57,4574983.0,ABNB
2025-07-15,139.46,140.14,136.48,136.54,3315550.0,ABNB
2025-07-16,136.94,137.15,135.42,136.71,3319660.0,ABNB
2025-07-17,137.58,139.57,137.26,139.3,3495943.0,ABNB
2025-07-18,139.99,140.74,138.92,139.34,2983076.0,ABNB
2025-07-21,139.32,139.8,137.96,138.07,2697580.0,ABNB
2025-07-22,138.64,140.02,136.86,139.43,2787224.0,ABNB
2025-07-23,139.62,140.93,138.1,139.83,3003828.0,ABNB
2025-07-24,139.46,142.63,138.82,141.62,3067742.0,ABNB
2025-07-25,142.46,142.53,141.18,141.31,2499368.0,ABNB
2025-07-28,141.3,143.3,141.0201,142.16,2808615.0,ABNB
2025-07-29,142.17,143.09,136.38,136.84,4082808.0,ABNB
2025-07-30,135.9,136.525,133.92,134.75,3502159.0,ABNB
2025-07-31,134.75,135.8,132.12,132.41,3876548.0,ABNB
2025-08-01,130.04,130.36,126.92,128.02,5100383.0,ABNB
2025-08-04,129.1,131.13,128.83,130.96,5277192.0,ABNB
2025-08-05,131.12,132.16,129.28,129.96,7679968.0,ABNB
2025-08-06,130.675,131.29,128.3,130.5,11212805.0,ABNB
2025-08-07,120.38,123.3899,117.2803,120.03,17502062.0,ABNB
2025-08-08,120.57,122.0,119.3,121.02,5791263.0,ABNB
2025-08-11,120.01,121.3,118.14,118.3,6577841.0,ABNB
2025-08-12,118.96,122.1899,118.15,121.61,6291042.0,ABNB
2025-08-13,122.3,124.768,121.7,124.55,6651486.0,ABNB
2025-08-14,123.495,125.58,122.4356,124.64,4706944.0,ABNB
2025-08-15,125.0,126.345,124.33,125.1,4309834.0,ABNB
2025-08-18,124.625,125.89,124.46,125.49,3985329.0,ABNB
2025-08-19,125.35,128.08,125.27,126.0,3739757.0,ABNB
2025-08-20,125.04,126.6,123.815,124.96,4097880.0,ABNB
2025-08-21,124.96,126.49,124.47,126.43,3115793.0,ABNB
2025-08-22,127.17,130.425,126.32,129.92,4563120.0,ABNB
2025-08-25,129.44,130.03,128.09,128.15,2960456.0,ABNB
2025-08-26,127.715,128.8,126.4,126.89,4355456.0,ABNB
2025-08-27,127.0,130.15,126.92,129.85,3830632.0,ABNB
2025-08-28,130.19,130.59,128.82,130.46,3657057.0,ABNB
2025-08-29,129.92,131.11,129.21,130.53,4159392.0,ABNB
2025-09-02,128.42,129.23,126.46,127.59,4195459.0,ABNB
2025-09-03,127.42,127.75,124.46,124.9,6189808.0,ABNB
2025-09-04,124.65,125.65,123.18,125.37,6194499.0,ABNB
2025-09-05,125.37,127.3852,122.82,123.81,4327197.0,ABNB
2025-09-08,124.24,126.08,123.06,124.62,4765180.0,ABNB
2025-09-09,124.12,124.78,123.6,123.81,3607594.0,ABNB
2025-09-10,123.81,124.44,122.63,123.41,4772621.0,ABNB
2025-09-11,123.695,124.5,122.65,123.05,5241465.0,ABNB
2025-09-12,123.07,123.45,121.84,122.55,5263923.0,ABNB
2025-09-15,122.91,122.98,119.76,120.37,7060401.0,ABNB
2025-09-16,120.71,121.99,119.765,121.66,5072217.0,ABNB
2025-09-17,121.98,124.45,121.52,123.2,4973260.0,ABNB
2025-09-18,123.74,125.72,123.6,125.47,4235741.0,ABNB
2025-09-19,126.33,127.85,125.19,127.04,9144270.0,ABNB
2025-09-22,125.65,126.64,123.35,125.44,5591124.0,ABNB
2025-09-23,125.44,126.855,123.05,123.5,5634711.0,ABNB
2025-09-24,123.5,125.59,122.08,123.08,4060490.0,ABNB
2025-09-25,122.91,122.91,121.1178,121.75,3631968.0,ABNB
2025-09-26,122.2,123.91,121.65,123.7,2899605.0,ABNB
2025-09-29,124.44,124.58,122.83,122.92,3874669.0,ABNB
2025-09-30,122.9,123.08,120.52,121.42,3730456.0,ABNB
2025-10-01,120.85,122.61,120.785,122.32,3443702.0,ABNB
2025-10-02,122.47,122.5,120.02,121.49,4562181.0,ABNB
2025-10-03,121.65,122.25,119.84,120.22,5911349.0,ABNB
2025-10-06,120.73,123.1499,120.05,120.35,5474253.0,ABNB
2025-10-07,120.49,121.1,119.14,119.85,4415874.0,ABNB
2025-10-08,120.235,120.77,118.91,119.99,4407384.0,ABNB
2025-10-09,120.46,121.4182,119.56,120.15,3415243.0,ABNB
2025-10-10,120.3,120.58,116.32,118.19,5107060.0,ABNB
2025-10-13,118.91,119.8,118.25,118.86,3344832.0,ABNB
2025-10-14,117.69,124.47,117.69,122.89,6171640.0,ABNB
2025-10-15,124.335,125.875,122.69,124.26,5677933.0,ABNB
2025-10-16,124.26,126.97,122.045,122.89,5254222.0,ABNB
2025-10-17,123.065,126.4,122.805,125.91,4479100.0,ABNB
2025-10-20,126.11,128.5,125.79,127.21,3977111.0,ABNB
2025-10-21,126.87,129.5,126.675,128.56,3331492.0,ABNB
2025-10-22,128.52,128.965,127.31,127.5,3292727.0,ABNB
2025-10-23,127.53,128.8,126.74,127.35,3239443.0,ABNB
2025-10-24,127.65,129.06,127.35,127.99,3344365.0,ABNB
2025-10-27,128.23,129.54,126.38,129.07,3838994.0,ABNB
2025-10-28,129.59,130.05,127.67,128.01,4463174.0,ABNB
2025-10-29,127.87,128.68,125.465,126.48,5102906.0,ABNB
2025-10-30,125.47,128.275,125.26,126.34,4013366.0,ABNB
2025-10-31,126.18,127.15,125.26,126.54,3481550.0,ABNB
2025-11-03,126.46,127.325,124.6201,126.8,4053762.0,ABNB
2025-11-04,125.5,125.99,121.93,122.35,5967308.0,ABNB
2025-11-05,122.0,124.09,121.6,122.5,4560690.0,ABNB
2025-11-06,122.38,123.39,119.82,120.53,9853439.0,ABNB
2025-11-07,125.495,125.76,117.1473,120.88,11755951.0,ABNB
2025-11-10,121.94,122.83,119.78,120.2,7481669.0,ABNB
