date,Open,High,Low,Close,Volume,Ticker
2025-07-10,294.62,297.38,293.6,294.1,982171.0,APD
2025-07-11,291.61,292.42,288.7549,291.97,1042269.0,APD
2025-07-14,290.38,292.095,288.9,290.8,617622.0,APD
2025-07-15,292.04,292.04,284.245,286.65,817013.0,APD
2025-07-16,286.64,289.88,284.89,288.99,959449.0,APD
2025-07-17,288.27,294.0,288.27,293.58,1254264.0,APD
2025-07-18,292.92,296.07,291.5,295.31,2097653.0,APD
2025-07-21,296.09,297.025,293.6001,293.72,727878.0,APD
2025-07-22,294.03,298.25,293.825,298.13,739496.0,APD
2025-07-23,299.54,300.5155,297.0301,297.89,654596.0,APD
2025-07-24,297.3,298.46,295.21,297.22,686563.0,APD
2025-07-25,297.48,299.53,294.55,299.24,712970.0,APD
2025-07-28,297.83,297.87,294.69,295.56,661933.0,APD
2025-07-29,296.05,296.49,293.46,295.19,654101.0,APD
2025-07-30,294.78,294.78,288.32,290.13,1539755.0,APD
2025-07-31,292.54,296.51,285.9901,287.88,1544283.0,APD
2025-08-01,285.17,285.17,278.405,281.75,1072181.0,APD
2025-08-04,282.28,287.635,282.28,287.48,855530.0,APD
2025-08-05,289.0,293.02,289.0,292.48,773480.0,APD
2025-08-06,293.17,293.28,288.96,289.05,560633.0,APD
2025-08-07,292.0,293.14,287.77,288.56,670677.0,APD
2025-08-08,288.84,290.29,287.38,288.74,1372310.0,APD
2025-08-11,288.87,290.02,280.76,283.95,1115155.0,APD
2025-08-12,285.34,289.6,284.15,289.27,1061420.0,APD
2025-08-13,289.84,294.25,288.76,294.21,902496.0,APD
2025-08-14,291.92,292.41,288.36,292.17,1208358.0,APD
2025-08-15,293.19,293.29,289.975,290.46,1033343.0,APD
2025-08-18,288.1,290.38,287.105,288.14,607209.0,APD
2025-08-19,288.58,291.7324,288.17,290.22,962406.0,APD
2025-08-20,290.57,294.39,289.265,292.37,534087.0,APD
2025-08-21,290.96,293.67,290.26,293.52,777189.0,APD
2025-08-22,295.0,301.105,294.57,299.3,765247.0,APD
2025-08-25,298.81,300.0,293.55,294.17,403842.0,APD
2025-08-26,293.74,294.6,292.84,293.97,660733.0,APD
2025-08-27,293.06,295.62,293.06,294.59,543390.0,APD
2025-08-28,295.42,297.3,293.245,295.02,541777.0,APD
2025-08-29,295.51,296.39,293.17,294.11,510794.0,APD
2025-09-02,292.13,293.4564,290.9612,292.19,868680.0,APD
2025-09-03,291.23,292.595,290.43,291.28,604667.0,APD
2025-09-04,291.66,291.99,286.2201,289.97,579650.0,APD
2025-09-05,290.96,292.69,287.97,289.86,544532.0,APD
2025-09-08,289.37,289.37,286.16,288.91,717214.0,APD
2025-09-09,288.3,289.01,285.37,287.14,440360.0,APD
2025-09-10,285.53,288.305,283.73,287.5,801630.0,APD
2025-09-11,288.0,294.89,286.77,294.52,716429.0,APD
2025-09-12,295.7,298.31,292.75,292.82,985980.0,APD
2025-09-15,294.06,296.69,289.43,289.52,1002557.0,APD
2025-09-16,288.43,290.355,282.64,284.95,735932.0,APD
2025-09-17,286.48,294.71,284.3655,290.63,957121.0,APD
2025-09-18,290.28,293.06,288.01,292.45,678019.0,APD
2025-09-19,293.0,293.07,288.67,290.15,1374442.0,APD
