date,Open,High,Low,Close,Volume,Ticker
2025-10-22,127.62,128.9379,127.11,127.95,6186776.0,ABT
2025-10-23,128.24,128.7716,126.065,126.34,6700553.0,ABT
2025-10-24,126.97,128.11,125.0,126.85,5071111.0,ABT
2025-10-27,126.06,127.66,125.15,127.18,6254193.0,ABT
2025-10-28,126.97,128.45,126.19,126.61,4763022.0,ABT
2025-10-29,126.18,126.55,124.12,124.43,5182320.0,ABT
2025-10-30,125.14,126.43,124.3287,124.67,4877398.0,ABT
2025-10-31,123.84,124.325,122.61,123.62,7045258.0,ABT
2025-11-03,123.71,124.055,122.44,123.84,5833267.0,ABT
2025-11-04,124.295,125.8499,123.84,125.8,5607685.0,ABT
2025-11-05,125.89,126.71,123.92,124.54,4551043.0,ABT
2025-11-06,123.85,125.0,123.35,124.95,4714711.0,ABT
2025-11-07,125.64,126.62,124.65,126.36,5458532.0,ABT
2025-11-10,125.42,126.15,124.55,125.89,4251947.0,ABT
2025-11-11,126.6,127.15,125.77,127.0,5294263.0,ABT
2025-11-12,126.94,129.0799,126.55,128.82,4979862.0,ABT
2025-11-13,128.51,129.59,128.0,129.26,5182499.0,ABT
2025-11-14,129.285,130.96,128.77,130.59,6998982.0,ABT
2025-11-17,130.675,131.925,129.95,130.03,5816766.0,ABT
2025-11-18,130.74,132.025,129.29,130.0,6774995.0,ABT
2025-11-19,129.89,131.49,124.58,126.15,10296518.0,ABT
2025-11-20,122.5,125.7225,122.095,123.97,11653961.0,ABT
2025-11-21,124.68,128.715,123.885,128.11,9400951.0,ABT
2025-11-24,127.46,129.52,126.72,127.19,14041294.0,ABT
2025-11-25,127.29,128.81,126.23,128.05,8035503.0,ABT
2025-11-26,128.075,129.015,127.02,128.54,5474238.0,ABT
2025-11-28,128.16,129.39,128.0,128.9,2572367.0,ABT
