date,Open,High,Low,Close,Volume,Ticker
2025-11-11,102.5,103.89,101.18,103.88,2655430.0,ALB
2025-11-12,105.41,110.63,104.94,110.32,4399051.0,ALB
2025-11-13,112.35,119.28,112.02,114.57,7195885.0,ALB
2025-11-14,108.9,117.345,107.63,115.14,4691571.0,ALB
2025-11-17,120.01,125.8495,117.66,117.7,7466634.0,ALB
2025-11-18,116.37,122.42,114.91,121.39,4524125.0,ALB
2025-11-19,123.39,127.07,122.655,125.68,3631732.0,ALB
2025-11-20,121.08,125.85,115.68,116.42,5683154.0,ALB
2025-11-21,113.07,119.32,110.5829,116.82,4858584.0,ALB
2025-11-24,114.48,116.76,113.505,115.88,2844252.0,ALB
2025-11-25,119.71,125.776,117.9245,125.26,3548524.0,ALB
2025-11-26,124.08,127.7,122.1294,126.91,3060151.0,ALB
2025-11-28,127.79,130.56,126.5,129.99,1285312.0,ALB
