date,Open,High,Low,Close,Volume,Ticker
2025-09-03,80.45,81.73,80.26,81.56,997794.0,ARE
2025-09-04,82.02,83.01,81.31,82.89,696723.0,ARE
2025-09-05,83.77,85.5541,83.5,84.7,1008248.0,ARE
2025-09-08,83.78,85.79,83.1772,85.56,1499812.0,ARE
2025-09-09,85.365,85.365,83.47,83.72,1269731.0,ARE
2025-09-10,83.64,84.6412,83.415,84.0,1326968.0,ARE
2025-09-11,84.18,85.8,84.18,84.74,1314398.0,ARE
2025-09-12,84.91,85.8,84.215,84.92,1560059.0,ARE
2025-09-15,85.77,86.2,84.62,85.57,1284193.0,ARE
2025-09-16,86.02,86.58,84.86,85.75,1068402.0,ARE
2025-09-17,86.08,88.0,85.14,85.14,1144144.0,ARE
2025-09-18,86.37,87.85,85.6253,87.45,1408032.0,ARE
2025-09-19,88.07,88.236,86.15,86.19,3863010.0,ARE
2025-09-22,85.98,86.32,84.88,85.89,1172014.0,ARE
2025-09-23,86.74,87.54,86.35,86.97,985643.0,ARE
2025-09-24,86.51,86.74,85.85,85.89,909988.0,ARE
2025-09-25,85.51,85.78,84.1,84.16,1074283.0,ARE
2025-09-26,84.645,85.15,82.61,83.85,1333439.0,ARE
2025-09-29,84.34,84.53,83.07,84.42,1451354.0,ARE
2025-09-30,82.95,83.42,81.78,83.34,1300712.0,ARE
2025-10-01,82.11,83.625,81.47,83.46,1307114.0,ARE
2025-10-02,83.1,83.97,82.52,83.7,1119840.0,ARE
2025-10-03,84.33,85.37,83.58,83.8,1999499.0,ARE
2025-10-06,84.11,84.3,79.76,79.99,2214090.0,ARE
2025-10-07,80.1,80.5,77.88,78.09,3016440.0,ARE
2025-10-08,77.5,78.75,75.16,75.22,3464476.0,ARE
2025-10-09,75.22,76.23,74.02,74.43,2504738.0,ARE
2025-10-10,74.45,74.5,72.9045,73.92,2721515.0,ARE
2025-10-13,73.88,74.2899,72.83,73.87,1560471.0,ARE
2025-10-14,73.62,75.36,73.38,75.07,1314709.0,ARE
2025-10-15,75.62,78.54,75.5001,76.21,1588219.0,ARE
2025-10-16,76.66,77.295,75.11,75.23,1933008.0,ARE
2025-10-17,75.12,75.99,74.2704,74.99,1229868.0,ARE
2025-10-20,75.27,77.3575,75.235,76.73,1653239.0,ARE
2025-10-21,76.81,77.195,75.835,76.79,1329056.0,ARE
2025-10-22,77.09,78.29,76.69,77.77,1195808.0,ARE
2025-10-23,77.73,78.2899,76.88,76.91,1191776.0,ARE
2025-10-24,77.69,78.51,77.27,77.41,1314785.0,ARE
2025-10-27,77.93,78.0,76.915,77.87,1404034.0,ARE
2025-10-28,69.78,69.78,62.56,62.94,12272885.0,ARE
2025-10-29,62.2,63.605,57.615,58.76,7089062.0,ARE
2025-10-30,55.34,58.055,55.02,56.37,7501164.0,ARE
2025-10-31,56.0,58.695,55.3,58.22,4149914.0,ARE
2025-11-03,56.84,58.1,55.37,55.69,3765509.0,ARE
2025-11-04,55.04,55.7088,53.94,53.99,3128796.0,ARE
2025-11-05,54.29,54.85,53.08,54.47,3101585.0,ARE
2025-11-06,54.43,54.97,52.94,53.17,2332425.0,ARE
2025-11-07,53.175,55.65,52.95,55.61,2936855.0,ARE
2025-11-10,55.87,56.35,54.22,54.26,2683083.0,ARE
2025-11-11,54.72,55.11,53.77,54.85,2059824.0,ARE
2025-11-12,54.4,54.91,53.7,53.78,2429421.0,ARE
2025-11-13,53.22,53.672,52.16,52.24,2308960.0,ARE
2025-11-14,52.0,52.73,51.63,52.29,1753278.0,ARE
2025-11-17,52.34,52.54,50.51,50.84,2921155.0,ARE
2025-11-18,50.6,51.1199,50.22,50.8,3171789.0,ARE
2025-11-19,50.8,51.0,49.3,49.51,2687865.0,ARE
2025-11-20,49.82,50.46,48.66,48.86,2482678.0,ARE
2025-11-21,49.06,51.75,48.99,50.89,2792703.0,ARE
2025-11-24,51.0,51.58,50.6,51.22,2913764.0,ARE
2025-11-25,51.6,52.88,51.55,52.65,1924308.0,ARE
2025-11-26,52.29,54.17,52.27,53.57,2264298.0,ARE
2025-11-28,53.53,54.4513,53.4,53.67,1046532.0,ARE
