date,Open,High,Low,Close,Volume,Ticker
2025-07-10,143.0,145.82,141.85,144.16,61101465.0,AMD
2025-07-11,142.6,147.4,141.6,146.42,50049179.0,AMD
2025-07-14,145.09,147.58,141.9,146.24,44718554.0,AMD
2025-07-15,153.75,158.68,153.56,155.61,93370081.0,AMD
2025-07-16,155.31,160.36,152.85,160.08,59492760.0,AMD
2025-07-17,161.81,161.96,158.68,160.41,50605117.0,AMD
2025-07-18,159.59,160.83,155.81,156.99,48859835.0,AMD
2025-07-21,157.62,160.34,156.92,157.0,39021130.0,AMD
2025-07-22,156.2,156.2291,149.34,154.72,49028017.0,AMD
2025-07-23,156.315,159.4485,156.0,158.65,41510896.0,AMD
2025-07-24,159.12,163.93,158.36,162.12,48440112.0,AMD
2025-07-25,163.505,167.175,162.36,166.47,53432260.0,AMD
2025-07-28,169.08,174.7,168.67,173.66,68267835.0,AMD
2025-07-29,175.205,182.31,174.68,177.44,108154838.0,AMD
2025-07-30,175.605,180.37,173.8,179.51,64820291.0,AMD
2025-07-31,182.015,182.5,173.0,176.31,71765285.0,AMD
2025-08-01,170.16,174.4,166.82,171.7,75396130.0,AMD
2025-08-04,174.605,177.86,173.56,176.78,52951044.0,AMD
2025-08-05,177.565,177.99,171.8,174.31,88808520.0,AMD
2025-08-06,165.05,166.18,157.8,163.12,133641835.0,AMD
2025-08-07,166.835,175.75,166.7,172.4,95448310.0,AMD
2025-08-08,174.04,176.48,170.52,172.76,68866692.0,AMD
2025-08-11,170.04,178.82,169.38,172.28,70651033.0,AMD
2025-08-12,173.32,175.16,168.5,174.95,52335746.0,AMD
2025-08-13,179.91,186.65,179.38,184.42,108305129.0,AMD
2025-08-14,179.83,185.44,179.56,180.95,66308821.0,AMD
2025-08-15,180.06,180.14,176.25,177.51,51543136.0,AMD
2025-08-18,176.755,178.7953,174.36,176.14,35937528.0,AMD
2025-08-19,173.1,173.17,166.1,166.55,64455006.0,AMD
2025-08-20,164.1,166.65,158.25,165.2,60233226.0,AMD
2025-08-21,165.86,165.8799,162.2558,163.71,37880461.0,AMD
2025-08-22,162.17,168.53,161.8,167.76,43998605.0,AMD
2025-08-25,165.55,165.59,161.72,163.36,36134684.0,AMD
2025-08-26,168.65,169.77,164.91,166.62,52138562.0,AMD
2025-08-27,166.04,167.68,164.65,167.13,37031044.0,AMD
2025-08-28,168.5,170.99,166.65,168.58,36285192.0,AMD
2025-08-29,166.81,168.57,161.9,162.63,37516824.0,AMD
2025-09-02,158.42,162.3916,156.62,162.32,38656131.0,AMD
2025-09-03,161.81,164.75,160.58,162.13,30070421.0,AMD
2025-09-04,159.935,162.05,157.79,161.79,32103496.0,AMD
2025-09-05,157.12,157.14,150.18,151.14,78255950.0,AMD
2025-09-08,151.8,152.6388,149.22,151.41,41848995.0,AMD
2025-09-09,151.99,156.66,151.93,155.82,42802472.0,AMD
2025-09-10,163.54,164.525,158.0,159.54,52465270.0,AMD
2025-09-11,158.62,160.21,154.99,155.67,48817715.0,AMD
2025-09-12,157.0,160.41,154.92,158.57,42232777.0,AMD
2025-09-15,160.01,162.3,157.6012,161.16,36808726.0,AMD
2025-09-16,161.37,161.95,159.22,160.46,27946478.0,AMD
2025-09-17,159.28,161.63,155.76,159.16,41823842.0,AMD
2025-09-18,150.96,158.7699,149.85,157.92,84549468.0,AMD
2025-09-19,157.38,159.84,155.9,157.39,55448076.0,AMD
2025-09-22,157.42,162.68,157.42,159.79,46505480.0,AMD
2025-09-23,160.52,163.39,159.21,160.9,39448320.0,AMD
2025-09-24,162.98,165.1,158.43,160.88,38464120.0,AMD
2025-09-25,157.135,161.63,154.7798,161.27,36809877.0,AMD
2025-09-26,160.52,162.11,157.05,159.46,30316931.0,AMD
2025-09-29,160.12,164.3,159.9,161.36,39828794.0,AMD
2025-09-30,160.795,162.28,159.33,161.79,29669331.0,AMD
2025-10-01,160.93,164.18,160.49,164.01,39895177.0,AMD
2025-10-02,168.675,171.06,166.12,169.73,55475228.0,AMD
2025-10-03,170.68,170.68,163.14,164.67,42699147.0,AMD
2025-10-06,226.445,226.709,203.01,203.71,248859576.0,AMD
2025-10-07,214.85,218.9,209.28,211.51,115748143.0,AMD
2025-10-08,212.95,235.87,210.695,235.56,159983459.0,AMD
2025-10-09,236.3,240.1,229.53,232.89,94290740.0,AMD
2025-10-10,232.77,234.22,213.2001,214.9,118656636.0,AMD
2025-10-13,220.2,224.1899,214.9,216.42,63104021.0,AMD
2025-10-14,219.2,224.98,215.9,218.09,71216269.0,AMD
2025-10-15,222.705,239.24,220.7601,238.6,108480962.0,AMD
2025-10-16,236.285,241.2,232.24,234.56,69726437.0,AMD
2025-10-17,233.26,235.38,227.91,233.08,55804203.0,AMD
2025-10-20,236.465,242.88,234.4,240.56,56741695.0,AMD
2025-10-21,239.39,242.26,234.02,238.03,47122393.0,AMD
2025-10-22,236.85,240.1324,224.88,230.23,59668778.0,AMD
2025-10-23,230.16,235.9,228.54,234.99,39024429.0,AMD
2025-10-24,243.36,253.39,241.95,252.92,71221144.0,AMD
2025-10-27,257.88,260.42,249.8001,259.67,65613111.0,AMD
2025-10-28,259.14,264.58,257.0,258.01,47448669.0,AMD
2025-10-29,264.19,267.0799,257.4044,264.33,49335594.0,AMD
2025-10-30,259.92,263.88,252.31,254.84,45162492.0,AMD
2025-10-31,259.6,262.13,253.4064,256.12,34449205.0,AMD
2025-11-03,259.33,260.91,253.89,259.65,36351420.0,AMD
2025-11-04,250.35,257.38,247.39,250.05,56491830.0,AMD
2025-11-05,243.24,259.65,242.805,256.33,67057656.0,AMD
2025-11-06,253.465,253.51,235.74,237.7,66049698.0,AMD
2025-11-07,230.94,235.87,224.6401,233.54,52162576.0,AMD
2025-11-10,242.135,248.9,240.5,243.98,43361641.0,AMD
2025-11-11,241.655,248.46,234.64,237.52,61336768.0,AMD
2025-11-12,253.13,263.51,250.0,258.89,108941979.0,AMD
2025-11-13,251.9,259.6309,246.06,247.96,63178592.0,AMD
2025-11-14,240.11,253.44,235.08,246.81,47655644.0,AMD
2025-11-17,242.745,248.77,237.15,240.52,37942206.0,AMD
2025-11-18,236.78,238.0,224.71,230.29,45619850.0,AMD
2025-11-19,230.26,235.2799,219.7101,223.55,52093445.0,AMD
2025-11-20,232.7,234.25,204.53,206.02,66342870.0,AMD
2025-11-21,208.805,208.83,195.0,203.78,67421145.0,AMD
2025-11-24,207.16,217.13,205.85,215.05,46749561.0,AMD
2025-11-25,201.475,206.58,194.275,206.13,69773496.0,AMD
2025-11-26,210.05,215.5899,207.0,214.24,43270240.0,AMD
