date,Open,High,Low,Close,Volume,Ticker
2025-09-04,152.2,155.6,152.02,155.52,2741207.0,MMM
2025-09-05,155.8,157.56,154.28,155.3,2053261.0,MMM
2025-09-08,154.61,154.98,152.0,154.0,2715877.0,MMM
2025-09-09,154.15,154.15,151.55,153.08,1669316.0,MMM
2025-09-10,153.16,155.21,152.4601,153.57,2811664.0,MMM
2025-09-11,153.79,159.5,153.4,159.47,3663942.0,MMM
2025-09-12,159.11,162.1,157.81,157.87,2865130.0,MMM
2025-09-15,158.0,158.38,155.25,156.66,3219697.0,MMM
2025-09-16,156.895,157.48,153.63,156.5,2208605.0,MMM
2025-09-17,156.495,158.54,153.54,155.16,2757388.0,MMM
2025-09-18,155.15,156.92,154.31,155.4,1795288.0,MMM
2025-09-19,155.91,157.41,154.69,156.6,6507181.0,MMM
2025-09-22,155.6,155.71,153.64,153.86,2484860.0,MMM
2025-09-23,153.84,158.14,153.84,156.29,2254053.0,MMM
2025-09-24,156.0,156.5,154.46,154.6,1739323.0,MMM
2025-09-25,154.0,154.0,151.821,153.03,2949463.0,MMM
2025-09-26,154.02,154.5,152.37,152.81,2103977.0,MMM
2025-09-29,153.5,154.4,152.54,154.08,2043475.0,MMM
2025-09-30,153.85,155.22,152.43,155.18,2177105.0,MMM
2025-10-01,154.45,156.54,154.2595,156.0,2298007.0,MMM
2025-10-02,157.26,159.5799,156.535,158.8,2167531.0,MMM
2025-10-03,158.92,160.3899,157.71,158.66,3411657.0,MMM
2025-10-06,158.7,159.21,154.63,155.93,2421544.0,MMM
2025-10-07,156.83,157.9356,155.18,155.33,1696736.0,MMM
2025-10-08,155.71,156.09,152.78,156.0,2084240.0,MMM
2025-10-09,156.1,156.6,151.37,152.88,2512543.0,MMM
2025-10-10,153.24,154.25,148.455,148.75,3504585.0,MMM
2025-10-13,150.57,152.43,150.415,151.1,2724952.0,MMM
2025-10-14,149.27,153.71,149.27,152.53,2604831.0,MMM
2025-10-15,153.69,155.66,152.71,153.47,2381669.0,MMM
2025-10-16,154.47,154.47,150.61,151.41,4279373.0,MMM
2025-10-17,151.45,153.07,151.27,152.64,4493997.0,MMM
2025-10-20,153.23,156.07,153.03,154.78,4230387.0,MMM
2025-10-21,158.0,166.82,152.8,166.64,7302219.0,MMM
2025-10-22,167.16,169.18,165.53,167.23,5276083.0,MMM
2025-10-23,167.22,171.63,166.71,171.6,4779102.0,MMM
2025-10-24,172.0,172.85,167.75,168.5,3612557.0,MMM
2025-10-27,169.98,170.63,167.4,168.4,2922636.0,MMM
2025-10-28,168.32,168.5,166.35,166.83,2448274.0,MMM
2025-10-29,167.15,168.0,163.61,164.63,3163430.0,MMM
2025-10-30,165.01,169.255,164.6,166.45,2143743.0,MMM
2025-10-31,165.49,167.34,165.21,166.5,2096607.0,MMM
2025-11-03,166.01,166.275,161.485,162.19,3141267.0,MMM
2025-11-04,161.82,162.225,159.35,160.59,3520969.0,MMM
2025-11-05,160.69,164.825,160.14,164.32,2622025.0,MMM
2025-11-06,164.2,165.49,159.57,163.85,5193127.0,MMM
2025-11-07,163.91,165.28,162.66,164.84,2506370.0,MMM
2025-11-10,165.0,169.17,163.97,167.67,2755069.0,MMM
2025-11-11,167.67,170.18,166.0,168.67,2365839.0,MMM
2025-11-12,168.66,171.78,168.66,171.08,2694423.0,MMM
2025-11-13,170.42,172.56,169.25,170.62,3879287.0,MMM
2025-11-14,168.91,169.34,166.99,167.58,2748828.0,MMM
2025-11-17,166.91,167.8195,164.9704,165.39,2908373.0,MMM
2025-11-18,163.99,166.59,163.31,165.79,2325703.0,MMM
2025-11-19,165.59,167.31,164.555,166.58,2219374.0,MMM
2025-11-20,168.73,169.75,163.955,164.61,3303613.0,MMM
2025-11-21,165.36,169.3799,165.17,168.09,3183547.0,MMM
2025-11-24,168.24,170.76,166.64,169.56,7138057.0,MMM
2025-11-25,170.29,172.16,170.22,171.54,2605826.0,MMM
2025-11-26,171.11,172.365,170.675,170.8,2032000.0,MMM
2025-11-28,170.655,172.24,170.01,172.05,1596274.0,MMM
